person_id,decile_score,rawscore,v_decile_score,is_recid,is_violent_recid,two_year_recid,sex,race,age,age_cat,total_priors_count,adult_priors_count,juv_priors_count,c_charge_degree,maritalstatus,juv_fel_count,juv_misd_count,juv_other_count,maritalstatus_other,maritalstatus_separated,maritalstatus_significant other,log_juv_priors_count,log_adult_priors_count,adult_priors_freq,adult_priors_freq_2,adult_priors_freq_3,is_violent,is_drug,is_property,is_fraud,is_weapon,is_traffic,is_sexual,is_public_disorder,is_justice_related,no_charge
57586.0,2,-2.81,2,0,0,0,0,african-american,49,46-65,1,1,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.02040816326530612,0.05191547217030698,0.027011327465895754,0,0,0,0,0,1,0,0,0,1
53107.0,3,-2.99,1,1,0,1,0,caucasian,48,46-65,3,3,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,1.3862943611198906,0.0625,0.0773851819669402,0.06525682421053529,0,0,0,0,0,0,0,0,1,0
51315.0,1,-3.88,1,0,0,0,0,african-american,48,46-65,0,0,0,1,separated,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,1,0,0,0,0,0,0,0,0,0
57858.0,2,-2.82,2,0,0,0,0,caucasian,49,46-65,3,3,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.061224489795918366,0.07643640359672413,0.06404836450293279,0,0,0,0,0,1,0,0,0,1
57099.0,3,-2.82,2,0,0,0,0,african-american,49,46-65,3,3,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.061224489795918366,0.07643640359672413,0.06404836450293279,0,0,0,0,0,1,0,0,0,0
55593.0,1,-3.03,1,1,0,1,0,caucasian,49,46-65,6,6,0,1,single,0,0,0,0.0,0.0,0.0,0.0,1.9459101490553132,0.12244897959183673,0.11321780073634986,0.11960392005848834,0,0,0,0,0,0,0,0,1,0
60093.0,1,-3.26,1,0,0,0,0,african-american,49,46-65,0,0,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0396550064570984,0.008492808947377233,0,0,0,0,0,1,0,0,0,0
52876.0,1,-3.55,1,1,1,1,0,caucasian,48,46-65,1,1,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,0,1,0,0,0,0,0,0,0,0
53001.0,9,-2.56,2,1,0,1,0,african-american,48,46-65,22,22,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,3.1354942159291497,0.4583333333333333,0.3132255431803509,0.4237473902482711,0,0,0,0,0,1,0,0,0,1
59412.0,3,-3.38,1,0,0,0,0,caucasian,49,46-65,7,7,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.0794415416798357,0.14285714285714285,0.12547826644955842,0.13812243857700685,0,0,0,0,0,0,0,0,1,0
53668.0,1,-3.84,1,0,0,0,0,caucasian,48,46-65,0,0,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,0,0,0,0,1,0,0,0,1
54995.0,1,-3.64,1,1,0,1,0,hispanic,48,46-65,0,0,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,0,0,0,0,0,1,0,0,0
54512.0,5,-3.05,1,0,0,0,0,african-american,48,46-65,8,8,0,1,single,0,0,0,0.0,0.0,0.0,0.0,2.1972245773362196,0.16666666666666666,0.13944843491783776,0.15959644685204472,0,0,0,0,0,0,0,1,0,0
51762.0,1,-3.76,1,0,0,0,1,caucasian,48,46-65,0,0,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,1,0,0,0,0,0,0,0,0
52332.0,1,-3.96,1,0,0,0,0,other,48,46-65,2,2,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,1.0986122886681098,0.041666666666666664,0.06497253137676069,0.046388899682233406,0,0,0,0,0,1,0,0,0,1
57278.0,1,-3.89,1,0,0,0,0,caucasian,49,46-65,1,1,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.02040816326530612,0.05191547217030698,0.027011327465895754,1,0,0,0,0,0,0,0,0,0
62198.0,1,-3.79,1,0,0,0,1,caucasian,49,46-65,0,0,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0396550064570984,0.008492808947377233,1,0,0,0,0,0,0,0,0,0
49456.0,5,-2.62,2,0,0,0,0,african-american,49,46-65,14,14,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,2.70805020110221,0.2857142857142857,0.21130152644201847,0.2677520682066365,0,0,0,0,0,1,0,0,0,1
52863.0,1,-3.57,1,0,0,0,0,caucasian,48,46-65,0,0,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,1,0,0,0,0,0,0,0,0,0
56416.0,1,-3.22,1,0,0,0,0,other,48,46-65,2,2,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,1.0986122886681098,0.041666666666666664,0.06497253137676069,0.046388899682233406,0,0,1,0,0,0,0,0,0,0
51833.0,1,-3.14,1,0,0,0,0,caucasian,48,46-65,0,0,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,1,0,0,0,0,0,0,0,0,0
53171.0,1,-3.14,1,1,1,1,0,caucasian,48,46-65,7,7,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.0794415416798357,0.14583333333333334,0.12703578432765825,0.14072852232374283,0,0,1,0,0,0,0,0,0,0
56298.0,2,-3.09,1,1,1,1,0,caucasian,48,46-65,1,1,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,1,0,0,0,0,0,0,0,0,0
60843.0,1,-3.81,1,0,0,0,0,caucasian,49,46-65,4,4,0,1,single,0,0,0,0.0,0.0,0.0,0.0,1.6094379124341003,0.08163265306122448,0.0886968693099327,0.0825668830214513,1,0,0,0,0,0,0,0,0,0
60591.0,7,-2.2,4,0,0,0,0,african-american,49,46-65,3,3,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,1.3862943611198906,0.061224489795918366,0.07643640359672413,0.06404836450293279,0,0,0,0,0,1,0,0,0,0
45497.0,1,-3.25,1,0,0,0,1,hispanic,49,46-65,2,2,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,1.0986122886681098,0.04081632653061224,0.06417593788351555,0.04552984598441427,1,0,0,0,0,0,0,0,0,0
56690.0,7,-1.61,6,0,0,0,0,african-american,48,46-65,4,4,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.6094379124341003,0.08333333333333333,0.08979783255711972,0.08412474873883717,0,0,0,0,0,1,0,0,0,1
55796.0,8,-2.79,2,1,0,1,0,african-american,48,46-65,17,17,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.8903717578961645,0.3541666666666667,0.25116229022945336,0.3294077676067617,0,1,0,0,0,0,0,0,0,0
59307.0,2,-3.67,1,0,0,0,0,caucasian,49,46-65,1,1,0,1,separated,0,0,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.02040816326530612,0.05191547217030698,0.027011327465895754,1,0,0,0,0,0,0,0,0,0
51604.0,5,-3.29,1,0,0,0,1,caucasian,48,46-65,0,0,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,1,0,0,0,0,0,0,0,0,0
61540.0,1,-3.82,1,0,0,0,1,caucasian,49,46-65,1,1,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.02040816326530612,0.05191547217030698,0.027011327465895754,0,1,0,0,0,0,0,0,0,0
58028.0,1,-3.98,1,0,0,0,1,african-american,48,46-65,1,1,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,0,0,0,0,0,1,0,0,0,0
51360.0,1,-3.89,1,0,0,0,1,caucasian,48,46-65,0,0,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,0,0,1,0,0,0,0,0,0
60746.0,2,-3.57,1,0,0,0,0,hispanic,49,46-65,3,3,0,1,single,0,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.061224489795918366,0.07643640359672413,0.06404836450293279,0,0,0,0,0,0,0,1,0,0
46285.0,2,-2.92,2,1,0,0,0,african-american,48,46-65,4,4,0,1,single,0,0,0,0.0,0.0,0.0,0.0,1.6094379124341003,0.08333333333333333,0.08979783255711972,0.08412474873883717,0,0,0,0,0,1,0,0,0,0
56389.0,5,-1.45,7,1,0,1,0,african-american,48,46-65,11,11,0,1,single,0,0,0,0.0,0.0,0.0,0.0,2.4849066497880004,0.22916666666666666,0.1766863866883763,0.2162002204369504,0,0,1,0,0,0,0,0,0,0
52095.0,5,-2.64,2,1,0,1,0,caucasian,48,46-65,8,8,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.1972245773362196,0.16666666666666666,0.13944843491783776,0.15959644685204472,0,1,0,0,0,0,0,0,0,0
56245.0,8,-3.37,1,0,0,0,1,african-american,48,46-65,16,16,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.833213344056216,0.3333333333333333,0.23874963963927384,0.31053984307845983,0,1,0,0,0,0,0,0,0,0
60080.0,4,-2.95,1,1,0,1,0,african-american,49,46-65,0,0,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396550064570984,0.008492808947377233,0,0,0,0,0,0,0,0,1,0
57010.0,1,-3.92,1,0,0,0,0,african-american,48,46-65,1,1,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,1,0,0,0,1,0,0,0,0,0
52171.0,2,-2.82,2,0,0,0,1,african-american,48,46-65,7,7,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,2.0794415416798357,0.14583333333333334,0.12703578432765825,0.14072852232374283,0,1,0,0,0,0,0,0,0,0
60167.0,4,-2.6,1,0,0,0,0,african-american,48,46-65,17,17,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,2.8903717578961645,0.3541666666666667,0.25116229022945336,0.3294077676067617,0,0,0,0,0,1,0,1,0,0
61480.0,1,-3.69,1,1,0,1,0,caucasian,49,46-65,4,4,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.6094379124341003,0.08163265306122448,0.0886968693099327,0.0825668830214513,0,0,0,0,0,1,0,0,0,0
14875.0,9,-1.51,6,0,0,0,1,caucasian,48,46-65,14,14,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.70805020110221,0.2916666666666667,0.21392433845891481,0.27280399402185607,0,1,0,0,0,1,0,0,0,0
60749.0,5,-2.68,2,0,0,0,1,caucasian,49,46-65,7,7,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.0794415416798357,0.14285714285714285,0.12547826644955842,0.13812243857700685,0,0,0,1,0,0,0,0,0,0
59300.0,7,-3.0,1,1,0,1,1,caucasian,49,46-65,5,5,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,1.791759469228055,0.10204081632653061,0.10095733502314128,0.10108540153996982,1,0,0,0,0,0,0,0,0,0
58015.0,1,-3.25,1,0,0,0,0,african-american,48,46-65,3,3,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0625,0.0773851819669402,0.06525682421053529,0,1,0,0,0,0,0,0,0,0
52589.0,1,-3.6,1,0,0,0,0,african-american,48,46-65,2,2,0,1,single,0,0,0,0.0,0.0,0.0,0.0,1.0986122886681098,0.041666666666666664,0.06497253137676069,0.046388899682233406,0,0,0,1,0,0,0,0,0,0
52601.0,10,-1.69,6,1,0,0,1,african-american,48,46-65,10,9,1,0,single,1,0,0,0.0,0.0,0.0,0.6931471805599453,2.302585092994046,0.1875,0.15186108550801727,0.1784643713803466,0,0,0,0,0,1,0,0,0,1
62218.0,1,-3.89,1,0,0,0,1,hispanic,49,46-65,0,0,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0396550064570984,0.008492808947377233,1,0,0,0,0,0,0,0,0,0
53130.0,1,-3.43,1,0,0,0,0,caucasian,48,46-65,0,0,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,1,0,0,0,0,0,0,0,0,0
56576.0,1,-3.76,1,0,0,0,0,caucasian,48,46-65,0,0,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,1,0,0,0,0,0,0,0,0
60349.0,1,-4.05,1,1,1,1,1,caucasian,49,46-65,0,0,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396550064570984,0.008492808947377233,0,0,0,0,0,1,0,0,0,0
52186.0,1,-3.81,1,0,0,0,0,hispanic,48,46-65,1,1,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,0,0,1,0,0,0,0,0,0,0
51837.0,3,-3.36,1,0,0,0,1,caucasian,48,46-65,4,4,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,1.6094379124341003,0.08333333333333333,0.08979783255711972,0.08412474873883717,0,0,0,0,0,1,0,0,0,1
51218.0,8,-2.33,3,1,1,1,0,african-american,48,46-65,12,11,1,0,single,0,0,1,0.0,0.0,0.0,0.6931471805599453,2.4849066497880004,0.22916666666666666,0.1766863866883763,0.2162002204369504,0,0,0,0,0,1,0,0,0,0
56219.0,1,-3.47,1,0,0,0,0,caucasian,48,46-65,2,2,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.0986122886681098,0.041666666666666664,0.06497253137676069,0.046388899682233406,1,0,0,0,1,0,0,0,0,0
37089.0,1,-3.62,1,0,0,0,0,african-american,48,46-65,3,3,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,1.3862943611198906,0.0625,0.0773851819669402,0.06525682421053529,0,0,0,0,0,1,0,0,0,1
54385.0,5,-3.07,1,0,0,0,0,african-american,48,46-65,1,1,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,0,1,0,0,0,0,0,0,0,0
59771.0,1,-4.0,1,0,0,0,0,caucasian,48,46-65,1,1,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,0,0,0,0,0,1,0,0,0,1
51845.0,6,-1.44,7,1,0,1,0,african-american,48,46-65,8,8,0,1,single,0,0,0,0.0,0.0,0.0,0.0,2.1972245773362196,0.16666666666666666,0.13944843491783776,0.15959644685204472,0,0,1,0,0,0,0,0,0,0
58587.0,2,-2.9,2,0,0,0,0,caucasian,48,46-65,0,0,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,1,0,0,0,0,0,0,0,0,0
21475.0,7,-2.78,2,0,0,0,1,african-american,49,46-65,1,1,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.02040816326530612,0.05191547217030698,0.027011327465895754,1,0,0,0,0,0,0,0,0,0
55444.0,2,-3.02,1,0,0,0,1,caucasian,48,46-65,1,1,0,1,separated,0,0,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,1,0,0,0,0,0,0,0,0,0
56101.0,3,-2.45,3,0,0,0,0,african-american,48,46-65,5,5,0,1,single,0,0,0,0.0,0.0,0.0,0.0,1.791759469228055,0.10416666666666667,0.10221048314729923,0.10299267326713905,0,0,0,0,0,1,0,0,0,1
54136.0,1,-3.92,1,0,0,0,0,caucasian,48,46-65,1,1,0,1,separated,0,0,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,0,0,1,0,0,1,0,0,0,0
52430.0,7,-1.8,5,0,0,0,0,african-american,48,46-65,5,5,0,1,single,0,0,0,0.0,0.0,0.0,0.0,1.791759469228055,0.10416666666666667,0.10221048314729923,0.10299267326713905,0,0,0,0,0,1,0,0,0,0
59352.0,1,-3.82,1,0,0,0,0,caucasian,48,46-65,0,0,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,0,1,0,0,0,0,0,0,0
51491.0,1,-2.87,2,0,0,0,0,african-american,47,46-65,4,4,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,1.6094379124341003,0.0851063829787234,0.09092647107193369,0.0857425323684302,1,0,0,0,0,0,0,0,0,0
56380.0,5,-2.7,2,0,0,0,1,caucasian,48,46-65,5,5,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.791759469228055,0.10416666666666667,0.10221048314729923,0.10299267326713905,0,0,0,0,0,1,0,0,0,1
51537.0,2,-3.39,1,0,0,0,0,african-american,47,46-65,8,8,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.1972245773362196,0.1702127659574468,0.14120111502154392,0.1626656092915071,0,0,0,0,0,1,0,0,0,1
62410.0,4,-3.23,1,1,0,1,0,african-american,49,46-65,1,1,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,0.6931471805599453,0.02040816326530612,0.05191547217030698,0.027011327465895754,0,1,0,0,0,0,0,0,0,0
46610.0,4,-2.77,2,1,0,1,0,other,48,46-65,14,14,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,2.70805020110221,0.2916666666666667,0.21392433845891481,0.27280399402185607,0,0,1,0,0,1,0,0,0,0
61565.0,1,-3.76,1,0,0,0,0,caucasian,48,46-65,1,1,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,0,0,1,0,0,0,0,0,0,0
51171.0,4,-3.21,1,1,0,1,1,caucasian,47,46-65,0,0,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04065182712232346,0.00881945544535328,0,0,0,0,0,1,0,0,0,0
57885.0,1,-3.55,1,0,0,0,0,caucasian,48,46-65,0,0,0,1,single,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,0,0,0,0,1,0,0,0,0
52236.0,4,-2.5,3,0,0,0,0,caucasian,47,46-65,3,3,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.06382978723404255,0.07835781008453113,0.06651176313766097,0,0,0,0,0,1,0,0,0,0
52733.0,3,-2.6,2,0,0,0,0,hispanic,47,46-65,1,1,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,0.6931471805599453,0.02127659574468085,0.05322048810972602,0.02805022467612251,1,0,0,0,1,0,0,0,0,0
52697.0,8,-2.37,3,1,0,1,1,caucasian,47,46-65,2,2,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,1.0986122886681098,0.0425531914893617,0.06578914909712857,0.04728099390689174,0,0,0,0,0,1,0,0,0,1
57090.0,3,-3.71,1,0,0,0,0,african-american,48,46-65,2,2,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.0986122886681098,0.041666666666666664,0.06497253137676069,0.046388899682233406,1,0,0,0,0,0,0,0,0,0
53566.0,2,-2.78,2,0,0,0,0,caucasian,47,46-65,1,1,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,0.6931471805599453,0.02127659574468085,0.05322048810972602,0.02805022467612251,1,0,0,0,1,0,0,0,0,0
61173.0,2,-3.65,1,1,0,1,0,caucasian,48,46-65,0,0,0,1,separated,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,1,0,0,0,0,0,0,0,0,0
53104.0,10,-1.48,7,1,0,1,0,caucasian,47,46-65,16,15,1,0,single,1,0,0,0.0,0.0,0.0,0.6931471805599453,2.772588722239781,0.3191489361702128,0.22918174193336183,0.2972809939068917,0,0,0,0,0,1,0,0,0,1
57154.0,6,-2.29,3,1,1,1,1,african-american,48,46-65,12,12,0,1,single,0,0,0,0.0,0.0,0.0,0.0,2.5649493574615367,0.25,0.1890990372785558,0.23506814496525227,1,0,0,0,0,0,0,0,0,0
50900.0,1,-3.73,1,0,0,0,0,caucasian,47,46-65,2,2,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,1.0986122886681098,0.0425531914893617,0.06578914909712857,0.04728099390689174,1,0,0,0,0,0,0,0,0,0
6380.0,5,-1.73,6,1,0,1,0,hispanic,48,46-65,9,9,0,1,single,0,0,0,0.0,0.0,0.0,0.0,2.302585092994046,0.1875,0.15186108550801727,0.1784643713803466,1,0,0,0,0,0,0,0,0,0
57297.0,3,-2.73,2,0,0,0,0,caucasian,48,46-65,8,8,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.1972245773362196,0.16666666666666666,0.13944843491783776,0.15959644685204472,0,0,0,0,0,1,0,0,0,0
54240.0,7,-3.05,1,1,0,0,0,caucasian,47,46-65,5,5,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.791759469228055,0.10638297872340426,0.10349513205933625,0.10497330159919943,0,0,0,0,0,1,0,0,0,1
57323.0,1,-3.93,1,0,0,0,0,caucasian,48,46-65,1,1,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,1,0,0,0,0,0,1,0,0,0
3810.0,9,-1.39,7,0,0,0,0,african-american,48,46-65,9,9,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.302585092994046,0.1875,0.15186108550801727,0.1784643713803466,0,1,0,0,0,0,0,0,0,0
59983.0,5,-2.61,2,0,0,0,0,african-american,48,46-65,4,4,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,1.6094379124341003,0.08333333333333333,0.08979783255711972,0.08412474873883717,1,0,0,0,0,0,0,0,0,0
53476.0,1,-3.77,1,0,0,0,0,caucasian,47,46-65,1,1,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,0.6931471805599453,0.02127659574468085,0.05322048810972602,0.02805022467612251,1,0,0,0,1,1,0,0,0,0
59313.0,1,-3.59,1,0,0,0,0,caucasian,48,46-65,0,0,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,0,0,0,0,1,0,0,0,0
57796.0,3,-3.4,1,1,0,1,1,caucasian,48,46-65,3,3,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0625,0.0773851819669402,0.06525682421053529,0,1,0,0,0,0,0,0,0,0
51832.0,1,-4.01,1,0,0,0,0,hispanic,47,46-65,0,0,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.04065182712232346,0.00881945544535328,0,0,0,0,0,1,0,0,0,0
54769.0,1,-2.92,2,0,0,0,1,african-american,47,46-65,0,0,0,1,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.04065182712232346,0.00881945544535328,1,0,0,0,0,0,0,0,0,0
53020.0,1,-3.26,1,1,0,0,0,caucasian,47,46-65,1,1,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.02127659574468085,0.05322048810972602,0.02805022467612251,0,0,0,1,0,0,0,0,0,0
59445.0,3,-3.14,1,0,0,0,1,african-american,48,46-65,4,4,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,1.6094379124341003,0.08333333333333333,0.08979783255711972,0.08412474873883717,1,0,0,0,1,1,0,0,0,0
58730.0,9,-2.43,3,0,0,0,0,hispanic,48,46-65,11,11,0,1,separated,0,0,0,0.0,1.0,0.0,0.0,2.4849066497880004,0.22916666666666666,0.1766863866883763,0.2162002204369504,0,0,0,0,0,0,0,0,1,0
60958.0,1,-4.0,1,0,0,0,0,caucasian,48,46-65,0,0,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,0,0,0,0,0,1,0,0,0
61483.0,1,-3.88,1,0,0,0,0,caucasian,48,46-65,0,0,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,0,0,0,1,1,0,0,0,0
56371.0,3,-3.61,1,1,1,1,1,caucasian,48,46-65,0,0,0,1,separated,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,0,0,0,0,0,1,0,0,0,0
60739.0,1,-3.01,1,1,1,1,0,caucasian,48,46-65,0,0,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,1,0,0,0,0,0,0,0,0,0
51849.0,2,-3.16,1,0,0,0,0,african-american,47,46-65,7,7,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.0794415416798357,0.14893617021276595,0.12863245403414136,0.1434348400607379,1,0,0,0,1,1,0,0,0,0
59195.0,2,-3.48,1,0,0,0,0,caucasian,48,46-65,3,3,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0625,0.0773851819669402,0.06525682421053529,0,1,0,0,0,0,0,0,0,0
60880.0,1,-4.01,1,0,0,0,0,african-american,48,46-65,1,1,0,0,single,0,0,0,0.0,0.0,0.0,0.0,0.6931471805599453,0.020833333333333332,0.052559880786581185,0.02752097515393152,0,0,0,0,1,0,0,1,0,0
51563.0,2,-3.06,1,0,0,0,1,african-american,47,46-65,5,5,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.791759469228055,0.10638297872340426,0.10349513205933625,0.10497330159919943,0,0,0,0,0,1,0,0,0,1
61456.0,1,-3.97,1,0,0,0,0,hispanic,48,46-65,2,2,0,1,single,0,0,0,0.0,0.0,0.0,0.0,1.0986122886681098,0.041666666666666664,0.06497253137676069,0.046388899682233406,0,0,1,0,0,1,0,0,0,0
33245.0,1,-3.09,1,1,0,1,0,african-american,47,46-65,13,13,0,0,single,0,0,0,0.0,0.0,0.0,0.0,2.6390573296152584,0.2765957446808511,0.2040444199585567,0.2588194554453533,0,0,1,0,0,0,0,0,0,0
47457.0,1,-3.63,1,0,0,0,0,other,47,46-65,5,5,0,0,single,0,0,0,0.0,0.0,0.0,0.0,1.791759469228055,0.10638297872340426,0.10349513205933625,0.10497330159919943,0,0,0,0,0,1,0,0,0,1
57698.0,1,-3.36,1,0,0,0,1,caucasian,48,46-65,0,0,0,1,other,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.04014723019640167,0.008653050625629634,1,0,0,0,0,0,0,0,0,0
51806.0,3,-2.91,2,0,0,0,0,african-american,47,46-65,3,3,0,1,separated,0,0,0,0.0,1.0,0.0,0.0,1.3862943611198906,0.06382978723404255,0.07835781008453113,0.06651176313766097,1,0,0,0,0,0,0,0,0,0
54860.0,5,-1.83,5,0,0,0,0,african-american,47,46-65,1,1,0,0,significant other,0,0,0,0.0,0.0,1.0,0.0,0.6931471805599453,0.02127659574468085,0.05322048810972602,0.02805022467612251,0,1,0,0,0,0,0,0,0,0
12700.0,9,-2.06,4,0,0,0,0,african-american,47,46-65,7,6,1,1,significant other,1,0,0,0.0,0.0,1.0,0.6931471805599453,1.9459101490553132,0.1276595744680851,0.11606379304673882,0.12420407082996866,1,0,0,0,0,0,0,0,0,0
51614.0,1,-3.4,1,0,0,0,0,african-american,47,46-65,0,0,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.04065182712232346,0.00881945544535328,0,1,0,0,0,0,0,0,0,0
59929.0,1,-3.92,1,0,0,0,0,caucasian,48,46-65,2,2,0,0,separated,0,0,0,0.0,1.0,0.0,0.0,1.0986122886681098,0.041666666666666664,0.06497253137676069,0.046388899682233406,0,1,0,0,0,0,0,0,0,0
