person_id,decile_score,rawscore,v_decile_score,is_recid,is_violent_recid,two_year_recid,sex,race,age,priors_count,juv_priors_count,c_charge_degree,maritalstatus
54481.0,1,-3.62,1,0,0,0,0,caucasian,41,0,0,1,single
54666.0,3,-2.99,1,0,0,0,1,caucasian,41,0,0,0,single
59725.0,3,-3.21,1,1,0,1,0,caucasian,41,4,0,0,single
57871.0,1,-3.35,1,0,0,0,0,african-american,41,0,0,0,significant other
56987.0,4,-3.09,1,0,0,0,0,african-american,41,7,0,0,single
51235.0,9,-1.65,6,1,1,1,0,caucasian,41,17,0,1,single
59690.0,1,-3.11,1,1,0,1,0,african-american,41,4,0,1,single
45702.0,7,-1.78,5,1,1,1,1,caucasian,41,12,0,0,single
54525.0,2,-3.42,1,0,0,0,0,hispanic,41,9,0,0,significant other
54070.0,3,-2.28,3,0,0,0,1,other,41,2,0,0,single
51660.0,1,-3.58,1,0,0,0,0,caucasian,41,0,0,1,separated
4086.0,8,-0.87,9,1,0,1,0,african-american,41,14,3,1,single
13602.0,5,-2.6,2,0,0,0,0,african-american,41,4,0,0,single
60740.0,1,-3.63,1,0,0,0,0,hispanic,41,1,0,1,separated
60368.0,2,-3.06,1,1,0,1,0,african-american,41,3,0,1,significant other
59172.0,1,-3.67,1,0,0,0,1,african-american,41,0,0,1,significant other
59286.0,6,-2.46,3,1,0,1,0,african-american,41,8,0,0,single
60218.0,1,-3.39,1,0,0,0,0,african-american,41,0,0,1,significant other
60611.0,8,-2.83,2,1,0,1,0,other,41,2,0,0,single
61434.0,4,-2.51,3,0,0,0,0,african-american,41,1,0,0,single
59311.0,6,-2.66,2,1,0,1,0,african-american,41,6,0,0,single
57189.0,1,-3.58,1,0,0,0,0,caucasian,41,5,0,0,single
56618.0,5,-2.62,2,0,0,0,1,caucasian,41,3,0,0,significant other
59197.0,2,-3.51,1,0,0,0,0,hispanic,41,2,0,1,significant other
38845.0,1,-3.53,1,0,0,0,0,hispanic,41,1,0,1,single
6462.0,9,-0.79,9,1,1,1,0,african-american,41,25,0,0,single
54622.0,1,-3.26,1,0,0,0,0,caucasian,41,1,0,0,single
60524.0,7,-3.06,1,0,0,0,0,african-american,41,0,0,0,significant other
51620.0,2,-3.19,1,1,0,1,1,african-american,41,4,0,0,single
56158.0,6,-1.93,5,1,0,1,1,african-american,41,2,0,0,single
61210.0,1,-3.35,1,1,0,1,0,hispanic,41,0,0,0,significant other
49582.0,2,-3.27,1,0,0,0,1,caucasian,41,1,0,1,significant other
57174.0,1,-3.34,1,1,0,1,0,caucasian,41,0,0,1,single
57976.0,4,-2.85,2,0,0,0,0,african-american,41,0,0,0,single
51573.0,1,-3.5,1,0,0,0,0,caucasian,41,0,0,1,separated
20025.0,9,-1.36,7,1,0,1,0,african-american,41,10,1,0,single
58592.0,7,-2.41,3,1,1,1,0,african-american,41,7,1,1,single
52279.0,2,-3.02,1,0,0,0,0,caucasian,41,0,0,0,single
55234.0,1,-3.22,1,0,0,0,0,caucasian,41,2,0,1,single
56295.0,6,-2.88,2,0,0,0,0,african-american,41,0,0,1,significant other
29358.0,8,-2.67,2,1,0,0,0,african-american,41,19,0,0,single
55806.0,3,-3.11,1,0,0,0,0,hispanic,41,0,0,0,separated
52165.0,9,-1.72,6,0,0,0,0,african-american,41,9,1,1,single
53196.0,1,-3.34,1,0,0,0,1,caucasian,41,1,0,1,single
43223.0,3,-2.2,4,1,0,0,0,african-american,41,6,0,0,single
13278.0,2,-1.99,4,1,0,1,0,african-american,41,8,0,0,single
37158.0,9,-2.22,4,0,0,0,0,african-american,41,7,0,0,single
60241.0,2,-3.23,1,0,0,0,0,caucasian,41,0,0,1,single
56999.0,6,-2.47,3,1,0,1,0,african-american,41,14,0,0,single
54520.0,2,-3.41,1,1,0,1,0,caucasian,41,1,0,1,single
22507.0,10,-1.11,8,1,0,1,0,african-american,41,18,2,1,single
61655.0,1,-3.23,1,0,0,0,1,hispanic,41,0,0,0,separated
59299.0,5,-1.37,7,0,0,0,0,caucasian,41,1,0,0,significant other
53901.0,1,-3.37,1,0,0,0,0,caucasian,41,3,0,1,single
62257.0,1,-3.54,1,0,0,0,0,caucasian,41,2,0,0,significant other
2188.0,5,-1.59,6,0,0,0,0,african-american,41,5,0,1,significant other
54331.0,1,-3.53,1,0,0,0,0,caucasian,41,0,0,0,single
56152.0,3,-3.12,1,0,0,0,1,african-american,41,2,0,1,single
51129.0,6,-2.76,2,0,0,0,0,caucasian,41,9,0,1,single
54589.0,6,-2.53,3,1,0,0,0,african-american,41,19,0,0,single
60858.0,1,-3.54,1,0,0,0,1,hispanic,41,0,0,0,separated
61071.0,4,-2.61,2,1,0,1,0,african-american,41,3,0,0,single
56654.0,5,-2.28,3,0,0,0,0,african-american,41,2,0,0,single
62088.0,1,-3.69,1,0,0,0,0,caucasian,41,1,0,0,significant other
61297.0,6,-1.94,5,1,1,1,0,african-american,41,2,0,1,single
28188.0,3,-2.8,2,1,0,0,0,african-american,41,7,0,1,single
59250.0,1,-3.19,1,0,0,0,0,caucasian,41,5,0,0,single
59349.0,1,-3.25,1,0,0,0,0,caucasian,41,0,0,1,significant other
57100.0,1,-3.42,1,0,0,0,0,other,41,0,0,1,significant other
54188.0,4,-2.87,2,1,0,1,1,african-american,41,7,0,0,single
52830.0,4,-2.75,2,0,0,0,0,african-american,41,8,0,0,significant other
60308.0,1,-3.46,1,0,0,0,1,caucasian,41,0,0,1,single
19804.0,5,-1.74,5,0,0,0,0,african-american,41,13,0,0,single
58683.0,4,-3.27,1,1,0,1,1,caucasian,41,9,0,1,significant other
2067.0,8,-2.11,4,1,0,1,1,african-american,41,8,0,0,single
60320.0,4,-2.29,3,0,0,0,0,caucasian,40,3,0,1,single
57720.0,2,-3.17,1,0,0,0,1,hispanic,40,2,0,1,single
52524.0,1,-3.05,1,1,0,1,0,other,40,4,0,0,single
52104.0,2,-3.25,1,0,0,0,0,caucasian,40,1,0,0,single
59821.0,2,-3.35,1,0,0,0,1,caucasian,40,0,0,1,single
59969.0,2,-3.34,1,0,0,0,1,caucasian,40,0,0,0,single
56328.0,2,-3.42,1,0,0,0,0,caucasian,40,0,0,1,single
59879.0,1,-3.38,1,0,0,0,0,african-american,40,1,0,0,single
53636.0,1,-3.57,1,0,0,0,0,other,40,0,0,0,single
58322.0,2,-3.07,1,0,0,0,1,other,40,3,0,0,single
51320.0,2,-3.0,1,0,0,0,0,african-american,40,0,0,0,significant other
50954.0,1,-3.61,1,0,0,0,0,other,40,0,0,1,significant other
11592.0,5,-1.99,4,1,0,1,0,caucasian,40,4,0,0,single
61136.0,1,-3.46,1,0,0,0,0,hispanic,40,0,0,1,significant other
62246.0,1,-3.51,1,0,0,0,1,african-american,40,0,0,0,single
60204.0,7,-1.62,6,1,1,1,1,african-american,40,15,0,0,single
52235.0,2,-3.17,1,0,0,0,0,african-american,40,3,0,0,single
3176.0,5,-2.41,3,0,0,0,0,african-american,40,21,0,0,separated
4403.0,1,-3.06,1,0,0,0,0,caucasian,40,3,0,0,single
56079.0,1,-3.34,1,0,0,0,0,other,40,1,0,0,significant other
62113.0,2,-3.26,1,1,0,1,1,hispanic,40,7,0,0,single
60324.0,5,-2.8,2,1,0,1,0,hispanic,40,8,0,0,single
57737.0,1,-3.54,1,0,0,0,0,other,40,1,0,0,single
54439.0,4,-2.78,2,0,0,0,0,caucasian,40,6,0,0,significant other
57563.0,9,-2.55,3,0,0,0,0,african-american,40,13,0,0,single
59049.0,2,-2.94,2,0,0,0,1,caucasian,40,0,0,0,single
53725.0,1,-3.57,1,0,0,0,0,african-american,40,0,0,0,single
60187.0,2,-3.13,1,0,0,0,0,hispanic,40,0,0,1,single
52841.0,2,-3.15,1,0,0,0,0,caucasian,40,0,0,0,single
60230.0,1,-3.5,1,0,0,0,0,caucasian,40,4,0,1,single
52588.0,3,-3.01,1,0,0,0,0,african-american,40,1,0,0,single
59684.0,1,-3.3,1,0,0,0,1,other,40,0,0,0,separated
34198.0,4,-1.84,5,1,0,1,0,african-american,40,8,0,1,single
53271.0,1,-3.42,1,0,0,0,0,caucasian,40,2,0,1,single
4334.0,3,-2.04,4,0,0,0,0,caucasian,40,4,0,0,single
62409.0,8,-1.92,5,1,0,1,0,african-american,40,3,0,0,single
57211.0,6,-1.14,8,1,1,1,0,african-american,40,23,2,1,single
13385.0,7,-1.06,8,0,0,0,0,african-american,40,3,0,0,single
58437.0,1,-3.54,1,0,0,0,0,hispanic,40,0,0,0,significant other
58763.0,9,-1.72,6,0,0,0,0,caucasian,40,9,1,0,single
61256.0,1,-3.52,1,1,0,1,0,african-american,40,1,0,0,separated
52213.0,1,-3.37,1,0,0,0,1,african-american,40,2,0,0,single
52119.0,1,-3.45,1,0,0,0,1,hispanic,40,1,0,1,significant other
52696.0,8,-0.85,9,0,0,0,0,african-american,40,7,0,0,single
58307.0,3,-2.89,2,1,1,1,0,african-american,40,11,0,1,single
51771.0,3,-2.51,3,0,0,0,0,hispanic,40,0,0,1,single
50871.0,9,-0.15,10,1,0,1,0,african-american,40,5,0,0,single
56780.0,7,-2.12,4,0,0,0,0,african-american,40,20,0,0,single
52637.0,1,-3.53,1,0,0,0,1,caucasian,40,0,0,1,significant other
52193.0,8,-0.69,9,1,0,1,0,caucasian,40,8,0,0,single
57624.0,3,-2.37,3,1,1,0,0,african-american,40,2,0,1,single
51060.0,4,-3.09,1,1,0,0,1,caucasian,40,4,0,0,single
62081.0,6,-2.99,1,1,0,1,1,caucasian,40,3,0,0,single
57987.0,4,-3.22,1,0,0,0,1,african-american,40,7,0,1,significant other
62369.0,7,-0.69,9,1,0,1,0,caucasian,40,0,0,0,significant other
5446.0,3,-1.96,5,1,1,1,0,caucasian,40,4,0,0,separated
52831.0,1,-3.33,1,0,0,0,1,african-american,40,4,0,1,separated
59925.0,1,-3.46,1,0,0,0,0,caucasian,40,1,0,0,single
62290.0,1,-3.29,1,0,0,0,1,other,40,0,0,0,significant other
52055.0,4,-2.99,1,0,0,0,0,african-american,40,2,0,0,single
50981.0,10,-0.69,9,1,1,1,0,african-american,40,0,0,0,single
57150.0,1,-3.4,1,0,0,0,0,african-american,40,1,0,0,single
62000.0,1,-3.54,1,0,0,0,0,caucasian,40,0,0,0,single
8728.0,8,-1.27,7,1,0,1,0,african-american,40,24,2,1,significant other
40670.0,2,-2.74,2,0,0,0,0,hispanic,40,1,0,1,significant other
35453.0,7,-1.74,5,1,0,1,0,caucasian,40,10,0,0,single
55275.0,1,-3.49,1,0,0,0,1,african-american,40,1,0,0,single
56852.0,1,-2.66,2,0,0,0,0,african-american,40,1,0,1,single
53825.0,8,-1.59,6,0,0,0,0,african-american,40,15,1,0,single
52904.0,3,-3.19,1,0,0,0,0,caucasian,40,5,0,0,significant other
60228.0,1,-3.29,1,0,0,0,1,caucasian,40,0,0,1,significant other
62115.0,7,-2.1,4,0,0,0,0,african-american,40,6,0,0,single
59669.0,7,-1.99,4,1,1,1,0,other,40,8,0,0,single
56705.0,2,-3.25,1,0,0,0,1,caucasian,40,0,0,0,separated
61873.0,1,-3.33,1,0,0,0,0,african-american,40,1,0,0,single
41868.0,10,-2.25,3,0,0,0,1,caucasian,40,5,0,0,single
53084.0,1,-3.33,1,1,1,1,1,caucasian,40,3,0,0,separated
57470.0,5,-3.12,1,0,0,0,0,hispanic,40,0,0,0,other
59954.0,4,-2.51,3,0,0,0,0,caucasian,40,1,0,1,single
56437.0,1,-2.64,2,1,0,1,0,caucasian,40,5,0,0,significant other
53510.0,10,-0.65,9,1,1,1,1,african-american,40,13,0,0,single
53557.0,6,-2.86,2,0,0,0,0,other,40,2,0,1,single
54221.0,1,-3.25,1,0,0,0,0,african-american,40,0,0,1,single
57292.0,4,-3.08,1,0,0,0,0,caucasian,40,5,0,0,single
56156.0,2,-3.14,1,0,0,0,0,african-american,40,0,0,0,single
60055.0,1,-3.36,1,1,0,1,0,caucasian,40,0,0,1,significant other
55837.0,2,-3.27,1,0,0,0,0,african-american,40,2,0,0,single
57653.0,7,-1.36,7,0,0,0,0,caucasian,40,4,0,0,single
53140.0,2,-2.98,1,0,0,0,1,caucasian,40,1,0,0,separated
61289.0,5,-2.63,2,0,0,0,1,caucasian,40,0,0,1,single
58792.0,1,-3.28,1,0,0,0,0,caucasian,40,0,0,1,single
53814.0,2,-3.2,1,0,0,0,0,caucasian,40,0,0,0,single
48340.0,9,-1.27,7,1,1,1,0,african-american,40,15,0,0,single
56448.0,3,-3.46,1,0,0,0,0,caucasian,40,1,0,0,single
60144.0,2,-3.33,1,0,0,0,1,hispanic,39,2,0,0,single
56835.0,1,-2.85,2,1,1,1,0,hispanic,39,2,0,0,single
55000.0,7,-2.02,4,0,0,0,0,african-american,39,5,0,0,significant other
53844.0,2,-2.87,2,1,0,1,0,caucasian,39,2,0,0,single
55507.0,6,-2.87,2,0,0,0,1,caucasian,39,0,0,1,single
7290.0,4,-2.71,2,1,0,0,0,caucasian,39,3,0,0,significant other
60400.0,6,-3.13,1,0,0,0,0,african-american,39,1,0,0,single
59381.0,1,-2.65,2,0,0,0,0,caucasian,39,1,0,0,single
54135.0,2,-3.34,1,0,0,0,0,african-american,39,2,0,1,significant other
57123.0,1,-3.26,1,0,0,0,0,hispanic,39,0,0,0,single
61102.0,10,-2.44,3,1,1,1,1,african-american,39,22,2,0,single
56179.0,6,-3.07,1,0,0,0,1,african-american,39,4,0,0,single
50966.0,5,-2.69,2,0,0,0,0,caucasian,39,0,0,1,single
51379.0,5,-2.87,2,0,0,0,1,african-american,39,6,1,0,separated
60300.0,6,-3.12,1,1,0,1,0,african-american,39,19,0,1,single
61996.0,1,-3.37,1,0,0,0,1,caucasian,39,0,0,1,single
60420.0,6,-2.5,3,0,0,0,0,caucasian,39,2,0,0,single
5025.0,2,-2.67,2,1,0,0,0,caucasian,39,2,0,1,single
58299.0,1,-3.49,1,0,0,0,0,caucasian,39,2,0,1,single
54702.0,3,-2.81,2,0,0,0,0,african-american,39,1,0,0,significant other
56979.0,2,-2.97,1,0,0,0,0,hispanic,39,2,0,0,significant other
51126.0,9,-2.29,3,0,0,0,0,african-american,39,10,4,1,single
57686.0,1,-3.17,1,0,0,0,0,caucasian,39,1,0,0,single
60337.0,1,-3.53,1,1,0,0,0,other,39,0,0,1,significant other
53315.0,1,-3.28,1,1,1,1,1,caucasian,39,0,0,1,single
52433.0,5,-2.79,2,1,0,1,1,african-american,39,0,0,0,single
56667.0,4,-2.74,4,0,0,0,0,caucasian,39,1,1,1,single
62123.0,6,-2.54,3,1,0,1,1,caucasian,39,11,1,0,significant other
50867.0,7,-1.93,5,1,0,1,0,caucasian,39,17,7,0,separated
29582.0,4,-2.3,3,0,0,0,0,caucasian,39,5,0,1,separated
59865.0,1,-3.5,1,0,0,0,0,caucasian,39,1,0,0,significant other
53425.0,3,-2.81,2,0,0,0,0,caucasian,39,0,0,0,single
28374.0,10,-1.02,8,0,0,0,0,african-american,39,35,0,0,single
53733.0,2,-3.1,1,1,0,1,0,african-american,39,1,0,1,significant other
59279.0,1,-3.53,1,0,0,0,0,other,39,0,0,1,significant other
52246.0,3,-2.99,1,1,0,0,0,african-american,39,2,0,0,single
52159.0,1,-3.23,1,1,0,1,0,caucasian,39,2,0,0,single
53175.0,5,-2.25,3,1,0,1,0,caucasian,39,9,0,0,significant other
15379.0,8,-1.55,6,1,1,1,0,african-american,39,13,0,0,single
52299.0,3,-2.48,3,0,0,0,1,african-american,39,3,0,0,significant other
57105.0,3,-2.48,3,0,0,0,0,caucasian,39,0,0,1,separated
54252.0,5,-2.99,1,0,0,0,0,african-american,39,9,0,0,single
61351.0,10,-0.96,9,1,0,1,0,african-american,39,8,2,0,single
53915.0,1,-2.61,2,1,0,0,0,african-american,39,1,0,0,significant other
56325.0,9,-1.95,5,0,0,0,0,african-american,39,4,0,0,single
57915.0,4,-2.59,2,0,0,0,0,african-american,39,4,0,0,single
61119.0,3,-2.22,4,0,0,0,0,caucasian,39,1,0,0,single
60158.0,1,-3.33,1,0,0,0,0,caucasian,39,0,0,1,single
58543.0,3,-2.56,2,1,0,1,0,african-american,39,3,0,0,single
52998.0,3,-3.05,1,0,0,0,0,caucasian,39,2,0,0,separated
57558.0,6,-1.98,4,0,0,0,0,caucasian,39,8,0,0,single
18072.0,4,-2.28,3,0,0,0,1,caucasian,39,1,0,0,single
59763.0,10,-0.61,10,0,0,0,0,caucasian,39,21,0,0,significant other
51616.0,1,-3.42,1,0,0,0,0,african-american,39,2,0,1,single
58727.0,3,-3.17,1,1,0,1,0,african-american,39,6,0,0,single
51623.0,1,-3.53,1,0,0,0,0,african-american,39,0,0,1,single
52772.0,2,-3.13,1,0,0,0,1,african-american,39,1,0,0,single
58823.0,5,-2.86,2,1,0,1,1,african-american,39,0,0,0,separated
57337.0,1,-3.56,1,0,0,0,0,african-american,39,0,0,0,single
62341.0,1,-3.37,1,0,0,0,0,hispanic,39,0,0,0,single
67356.0,3,-2.82,1,0,0,0,1,caucasian,39,3,0,0,single
50970.0,1,-3.41,1,0,0,0,1,other,39,0,0,0,single
54403.0,1,-3.1,1,0,0,0,0,caucasian,39,1,0,0,significant other
60951.0,2,-3.36,1,0,0,0,0,caucasian,39,0,0,0,single
56710.0,4,-3.3,1,0,0,0,0,caucasian,39,0,0,0,single
53435.0,8,-2.11,4,0,0,0,0,african-american,39,1,0,0,single
51644.0,3,-3.22,1,0,0,0,0,hispanic,39,2,0,1,single
61683.0,7,-2.82,2,1,0,1,1,african-american,39,1,0,0,significant other
55859.0,2,-3.3,1,1,0,1,0,caucasian,39,2,0,0,separated
53777.0,1,-3.45,1,0,0,0,1,african-american,39,1,0,0,significant other
57481.0,1,-3.18,1,0,0,0,0,other,39,1,0,1,single
60346.0,1,-3.49,1,0,0,0,0,caucasian,39,0,0,1,single
52774.0,4,-2.87,2,0,0,0,0,african-american,39,1,0,1,single
51076.0,2,-2.84,2,0,0,0,0,caucasian,39,0,0,1,single
52982.0,6,-3.05,1,1,0,1,1,african-american,39,22,0,0,single
52899.0,1,-3.41,1,0,0,0,0,other,39,0,0,0,single
57995.0,1,-3.52,1,0,0,0,0,caucasian,39,0,0,1,single
53190.0,1,-2.44,3,0,0,0,0,caucasian,39,8,0,0,single
56254.0,1,-3.48,1,0,0,0,0,caucasian,39,1,0,0,single
60383.0,1,-2.77,2,1,0,1,0,caucasian,39,3,1,1,single
52759.0,4,-2.91,2,1,0,0,0,african-american,39,3,0,1,single
57067.0,3,-3.1,1,0,0,0,0,caucasian,39,0,0,0,significant other
53718.0,1,-3.25,1,0,0,0,0,hispanic,39,0,0,0,other
54737.0,1,-3.24,1,0,0,0,0,caucasian,39,0,0,0,significant other
52864.0,3,-1.69,6,0,0,0,0,caucasian,39,3,0,0,single
51944.0,1,-3.3,1,1,1,1,0,caucasian,39,3,0,0,single
53224.0,2,-2.44,3,0,0,0,0,african-american,39,3,0,0,single
54879.0,4,-2.55,3,1,1,1,0,african-american,39,3,0,0,single
57807.0,4,-2.72,2,0,0,0,0,african-american,39,1,0,0,single
60892.0,5,-2.98,1,0,0,0,0,other,39,6,0,0,single
41432.0,4,-3.22,1,0,0,0,0,hispanic,39,3,0,0,single
55048.0,1,-3.39,1,0,0,0,1,other,39,0,0,0,separated
55407.0,5,-1.85,5,0,0,0,1,african-american,39,1,0,0,single
53293.0,2,-3.18,1,0,0,0,0,caucasian,39,3,0,0,separated
8925.0,8,-1.64,6,1,1,1,0,african-american,39,7,0,0,single
59502.0,3,-2.98,1,0,0,0,0,caucasian,39,2,0,1,single
51803.0,7,-2.16,4,1,0,1,0,african-american,39,6,1,1,single
58218.0,1,-3.34,1,1,0,1,0,caucasian,39,0,0,0,single
60755.0,1,-3.16,1,0,0,0,0,caucasian,39,1,0,0,separated
53998.0,8,-1.96,5,1,0,1,0,caucasian,39,10,0,0,single
59018.0,2,-2.92,2,0,0,0,0,caucasian,39,2,0,0,separated
60012.0,1,-3.52,1,1,1,1,0,hispanic,39,0,0,1,significant other
39369.0,9,-1.46,7,1,0,1,0,caucasian,39,16,0,0,separated
51596.0,6,-2.86,2,0,0,0,1,african-american,39,3,0,1,single
62122.0,3,-2.88,2,0,0,0,0,caucasian,39,0,0,0,single
60609.0,4,-2.16,4,0,0,0,1,caucasian,39,1,0,0,single
17682.0,2,-3.01,1,1,0,1,0,african-american,39,1,0,0,single
51164.0,3,-2.66,2,0,0,0,0,african-american,39,0,0,0,significant other
51168.0,2,-2.8,2,0,0,0,0,hispanic,39,1,0,1,significant other
54106.0,1,-3.22,1,0,0,0,0,caucasian,39,1,0,0,single
46058.0,1,-3.51,1,0,0,0,0,hispanic,39,3,0,1,significant other
32759.0,4,-2.87,2,0,0,0,0,african-american,39,8,0,0,single
49241.0,4,-2.18,3,1,1,1,1,hispanic,39,10,2,0,separated
53143.0,2,-3.22,1,0,0,0,1,african-american,39,7,1,0,single
10467.0,3,-2.71,2,0,0,0,0,caucasian,39,5,0,0,single
53903.0,1,-3.09,1,1,0,1,0,african-american,39,2,0,1,single
60157.0,1,-3.45,1,0,0,0,0,caucasian,39,0,0,0,single
56272.0,1,-3.45,1,0,0,0,1,african-american,39,1,0,0,significant other
54124.0,9,-1.36,7,1,0,1,0,african-american,39,19,5,0,single
51819.0,3,-2.19,4,0,0,0,0,african-american,39,0,0,1,single
54063.0,1,-3.48,1,0,0,0,0,caucasian,39,1,0,0,single
61631.0,4,-1.98,4,1,0,1,0,caucasian,39,0,0,0,single
63108.0,2,-2.9,1,1,1,1,0,other,39,1,0,0,single
54556.0,5,-3.0,1,1,0,1,1,caucasian,39,2,0,0,single
59898.0,4,-2.6,2,0,0,0,0,caucasian,39,2,0,1,single
57080.0,4,-3.08,1,0,0,0,1,caucasian,39,1,0,0,single
54713.0,1,-3.21,1,1,1,0,0,african-american,39,0,0,1,single
55298.0,1,-3.01,1,0,0,0,0,african-american,39,1,0,0,single
56730.0,1,-3.37,1,0,0,0,0,caucasian,39,0,0,1,single
59942.0,4,-2.93,2,0,0,0,0,other,39,1,0,0,single
58830.0,2,-3.28,1,0,0,0,1,caucasian,39,0,0,1,separated
56994.0,1,-3.41,1,1,1,1,1,caucasian,39,0,0,0,significant other
57335.0,6,-2.6,2,0,0,0,0,caucasian,39,6,0,0,single
58261.0,6,-1.42,7,1,1,1,0,african-american,38,6,0,0,single
29994.0,10,-1.11,8,0,0,0,0,caucasian,38,17,0,0,single
51030.0,7,-2.78,2,1,0,1,0,hispanic,38,7,2,0,significant other
1851.0,7,-2.27,3,0,0,0,0,african-american,38,14,0,0,single
50907.0,3,-2.44,3,1,0,1,0,caucasian,38,0,0,0,single
52298.0,6,-1.84,5,0,0,0,0,african-american,38,15,0,0,single
53049.0,5,-2.83,2,1,0,1,0,caucasian,38,5,0,1,single
52170.0,1,-3.29,1,1,0,1,0,other,38,0,0,0,single
51600.0,8,-1.71,6,0,0,0,0,african-american,38,0,0,0,single
57922.0,2,-2.57,2,1,0,0,0,caucasian,38,0,0,1,separated
58132.0,1,-3.25,1,0,0,0,0,hispanic,38,0,0,1,significant other
1476.0,2,-2.69,2,0,0,0,0,african-american,38,4,0,1,single
59693.0,3,-3.04,1,0,0,0,0,caucasian,38,3,0,1,other
53993.0,1,-3.56,1,0,0,0,0,caucasian,38,0,0,0,single
53120.0,1,-3.26,1,0,0,0,0,african-american,38,2,0,0,significant other
56874.0,1,-3.49,1,0,0,0,1,african-american,38,0,0,1,separated
56948.0,6,-1.2,8,0,0,0,0,african-american,38,9,0,0,single
58826.0,1,-3.49,1,0,0,0,1,caucasian,38,0,0,0,significant other
56821.0,1,-3.34,1,0,0,0,0,caucasian,38,0,0,1,single
54527.0,1,-3.52,1,0,0,0,1,other,38,0,0,1,significant other
51023.0,1,-3.35,1,0,0,0,0,hispanic,38,1,0,1,separated
51035.0,2,-3.18,1,1,0,1,0,african-american,38,3,0,0,single
55350.0,4,-2.33,3,0,0,0,0,african-american,38,6,1,0,single
55765.0,5,-2.8,2,1,0,1,1,caucasian,38,2,0,0,single
60092.0,1,-3.4,1,0,0,0,1,other,38,0,0,0,single
55259.0,9,-1.78,5,1,1,1,0,african-american,38,19,0,0,single
59306.0,4,-2.87,2,0,0,0,0,african-american,38,5,0,1,significant other
60769.0,3,-2.36,3,1,0,1,0,other,38,2,0,0,significant other
61039.0,3,-2.94,2,0,0,0,0,african-american,38,4,0,0,single
55096.0,1,-3.48,1,0,0,0,0,african-american,38,0,0,0,single
52195.0,4,-2.74,2,0,0,0,0,caucasian,38,0,0,0,single
51378.0,10,-0.78,9,1,0,1,1,african-american,38,7,0,0,single
11081.0,5,-1.66,6,0,0,0,0,african-american,38,3,0,0,single
59637.0,4,-1.93,5,0,0,0,0,hispanic,38,0,0,0,separated
53499.0,7,-2.31,3,1,1,1,0,african-american,38,2,0,0,single
62415.0,7,-2.59,2,1,1,1,0,african-american,38,37,5,1,significant other
56406.0,9,-0.68,9,1,1,1,0,african-american,38,22,5,1,single
52294.0,9,-2.41,3,0,0,0,0,african-american,38,15,0,0,separated
59452.0,1,-2.61,2,1,0,1,0,caucasian,38,5,0,0,significant other
50411.0,2,-2.75,2,0,0,0,0,african-american,38,1,0,1,significant other
18546.0,7,-1.51,6,0,0,0,0,african-american,38,8,1,1,single
50995.0,1,-3.43,1,0,0,0,0,caucasian,38,0,0,0,single
51984.0,4,-3.04,1,0,0,0,0,african-american,38,3,0,0,single
62202.0,4,-2.98,1,0,0,0,1,african-american,38,0,0,1,single
47525.0,9,-1.6,6,1,1,1,0,african-american,38,16,5,1,single
48654.0,1,-3.02,1,0,0,0,0,african-american,38,1,0,1,significant other
62295.0,1,-3.45,1,0,0,0,0,other,38,2,0,0,single
4204.0,3,-2.59,2,0,0,0,0,african-american,38,5,0,0,significant other
50952.0,2,-3.03,1,0,0,0,1,african-american,38,0,0,1,single
57696.0,1,-3.57,1,0,0,0,0,other,38,1,0,0,single
60529.0,1,-3.37,1,0,0,0,0,african-american,38,0,0,0,single
10495.0,1,-3.47,1,0,0,0,0,caucasian,38,8,0,0,single
51817.0,2,-2.7,2,1,0,1,0,caucasian,38,4,0,1,single
21295.0,7,-1.63,6,1,0,1,0,african-american,38,2,0,0,single
61034.0,1,-3.25,1,0,0,0,0,african-american,38,0,0,0,significant other
50922.0,6,-2.35,3,0,0,0,0,caucasian,38,1,0,1,single
58479.0,6,-2.19,4,0,0,0,0,african-american,38,8,6,1,significant other
53308.0,1,-2.97,1,0,0,0,1,caucasian,38,0,0,0,separated
52284.0,4,-2.47,3,1,0,1,0,african-american,38,2,0,1,single
54763.0,1,-3.38,1,0,0,0,0,hispanic,38,0,0,1,single
53968.0,1,-3.24,1,0,0,0,1,african-american,38,1,0,0,single
19588.0,2,-2.09,4,0,0,0,0,caucasian,38,8,0,0,single
53552.0,8,-1.21,8,1,0,1,0,african-american,38,0,0,1,single
60264.0,3,-2.85,2,0,0,0,0,caucasian,38,2,0,0,single
58241.0,3,-2.62,2,0,0,0,1,caucasian,38,2,0,1,single
61195.0,8,-2.12,4,0,0,0,0,african-american,38,14,5,0,single
53399.0,2,-3.18,1,0,0,0,0,african-american,38,0,0,1,single
60021.0,1,-3.49,1,0,0,0,1,caucasian,38,1,0,1,single
58621.0,1,-3.06,1,0,0,0,0,caucasian,38,0,0,0,single
51625.0,3,-3.22,1,1,1,1,0,caucasian,38,0,0,1,significant other
55332.0,1,-3.24,1,1,0,1,0,hispanic,38,3,0,0,significant other
59796.0,9,-1.67,6,1,0,1,0,caucasian,38,3,0,0,significant other
60104.0,1,-3.09,1,1,0,1,0,african-american,38,1,0,0,single
56982.0,2,-3.25,1,0,0,0,0,other,38,0,0,1,single
42273.0,6,-2.66,2,0,0,0,0,african-american,38,11,0,0,significant other
